nev file, mat file, date-time, duration, mapping
20130401SpankyUtah012.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,601.018100,1D Horiz Brain  Velocity
20130401SpankyUtah013.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,11.426500,Multiple
20130401SpankyUtah014.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,301.842100,1D Horiz Manual Velocity
20130401SpankyUtah015.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,11.298933,1D Horiz Brain  Velocity
20130401SpankyUtah016.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,481.095267,1D Horiz Brain  Velocity
20130401SpankyUtah017.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,11.292333,Multiple
20130401SpankyUtah018.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,120.286533,1D Horiz Manual Velocity
20130401SpankyUtah019.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,11.268900,Multiple
20130401SpankyUtah020.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,311.571400,1D Horiz Brain  Velocity
20130401SpankyUtah021.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,13.762300,1D Vert  Manual Position
20130401SpankyUtah022.nev,Spanky_2013-04-01-1326.mat,2013-04-01-1326,270.894533,1D Vert  Manual Position
20130405SpankyUtah001.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,362.469200,(waitfile)
20130405SpankyUtah002.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.608467,2D Manual Position
20130405SpankyUtah003.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,306.546600,2D Manual Position
20130405SpankyUtah004.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,630.914167,2D Manual Position
20130405SpankyUtah005.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.905633,1D Horiz Brain  Velocity
20130405SpankyUtah006.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,602.166200,1D Horiz Brain  Velocity
20130405SpankyUtah007.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,10.667200,Multiple
20130405SpankyUtah008.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,301.504800,2D Manual Position
20130405SpankyUtah009.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,17.136267,1D Horiz Brain  Velocity
20130405SpankyUtah010.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,421.468333,1D Horiz Brain  Velocity
20130405SpankyUtah011.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,12.604900,Multiple
20130405SpankyUtah012.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,301.470000,2D Manual Position
20130405SpankyUtah013.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.509300,1D Horiz Brain  Velocity
20130405SpankyUtah014.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,362.911700,1D Horiz Brain  Velocity
20130405SpankyUtah015.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.067700,2D Manual Position
20130405SpankyUtah016.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,391.200867,2D Manual Position
20130405SpankyUtah017.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.297833,1D Horiz Brain  Velocity
20130405SpankyUtah018.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,420.932333,1D Horiz Brain  Velocity
20130405SpankyUtah019.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,10.778633,2D Manual Position
20130405SpankyUtah020.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,360.722700,2D Manual Position
20130405SpankyUtah021.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.474200,1D Horiz Brain  Velocity
20130405SpankyUtah022.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,573.766133,1D Horiz Brain  Velocity
20130405SpankyUtah023.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,10.884567,Multiple
20130405SpankyUtah024.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,181.953600,2D Manual Position
20130405SpankyUtah025.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.138300,Multiple
20130405SpankyUtah026.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,242.280800,1D Vert  Manual Position
20130405SpankyUtah027.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.479267,1D Horiz Brain  Velocity
20130405SpankyUtah028.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,306.663333,1D Horiz Brain  Velocity
20130405SpankyUtah029.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,13.458900,Multiple
20130405SpankyUtah030.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,181.323300,2D Manual Position
20130405SpankyUtah031.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.131100,1D Horiz Brain  Velocity
20130405SpankyUtah032.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,361.490333,1D Horiz Brain  Velocity
20130405SpankyUtah033.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.378800,Multiple
20130405SpankyUtah034.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,150.665833,2D Manual Position
20130405SpankyUtah035.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,10.786667,Multiple
20130405SpankyUtah036.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,301.132433,1D Horiz Brain  Velocity
20130405SpankyUtah037.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.347567,Multiple
20130405SpankyUtah038.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,180.644067,2D Manual Position
20130405SpankyUtah039.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.629833,1D Horiz Brain  Velocity
20130405SpankyUtah040.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,331.016833,1D Horiz Brain  Velocity
20130405SpankyUtah041.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.778033,Multiple
20130405SpankyUtah042.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,151.725567,2D Manual Position
20130405SpankyUtah043.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.266933,Multiple
20130405SpankyUtah044.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,307.310800,1D Horiz Brain  Velocity
20130405SpankyUtah045.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,11.596967,Multiple
20130405SpankyUtah046.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,182.500767,2D Manual Position
20130405SpankyUtah047.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,301.323700,1D Horiz Brain  Velocity
20130405SpankyUtah048.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,10.493667,2D Manual Position
20130405SpankyUtah049.nev,Spanky_2013-04-05-1040.mat,2013-04-05-1040,92.567800,2D Manual Position
20130408SpankyUtah001.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,305.300400,2D Manual Position
20130408SpankyUtah002.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,301.244233,2D Manual Position
20130408SpankyUtah003.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,11.243367,2D Manual Position
20130408SpankyUtah004.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,151.402700,2D Manual Position
20130408SpankyUtah005.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,11.272533,2D Manual Position
20130408SpankyUtah006.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,301.773500,2D Manual Position
20130408SpankyUtah007.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,420.663567,2D Manual Position
20130408SpankyUtah008.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,12.238100,1D Horiz Brain  Velocity
20130408SpankyUtah009.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,301.702267,1D Horiz Brain  Velocity
20130408SpankyUtah010.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,10.655567,Multiple
20130408SpankyUtah011.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,109.926633,2D Manual Position
20130408SpankyUtah012.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,11.384000,1D Horiz Brain  Velocity
20130408SpankyUtah013.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,548.904367,1D Horiz Brain  Velocity
20130408SpankyUtah014.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,11.567667,1D Horiz Manual Position
20130408SpankyUtah015.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,601.363333,1D Horiz Manual Position
20130408SpankyUtah016.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,11.993933,1D Horiz Brain  Velocity
20130408SpankyUtah017.nev,Spanky_2013-04-08-1251.mat,2013-04-08-1251,546.057933,1D Horiz Brain  Velocity
20130409SpankyUtah001.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,310.002200,1D Horiz Manual Velocity
20130409SpankyUtah002.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,10.968533,2D Manual Position
20130409SpankyUtah003.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,306.246367,2D Manual Position
20130409SpankyUtah004.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,10.791067,1D Horiz Brain  Velocity
20130409SpankyUtah005.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,606.208933,1D Horiz Brain  Velocity
20130409SpankyUtah006.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,12.017767,Multiple
20130409SpankyUtah007.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,181.999633,2D Manual Position
20130409SpankyUtah008.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,11.687500,1D Horiz Brain  Velocity
20130409SpankyUtah009.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,601.536767,1D Horiz Brain  Velocity
20130409SpankyUtah010.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,11.376567,1D Horiz Brain  Velocity
20130409SpankyUtah011.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,102.557500,1D Horiz Brain  Velocity
20130409SpankyUtah012.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,10.566633,1D Horiz Brain  Velocity
20130409SpankyUtah013.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,331.200967,1D Horiz Brain  Velocity
20130409SpankyUtah014.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,812.942133,1D Horiz Brain  Velocity
20130409SpankyUtah015.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,647.145500,Dual Control
20130409SpankyUtah016.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,624.396767,Dual Control
20130409SpankyUtah017.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,600.895200,Dual Control
20130409SpankyUtah018.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,784.405833,Dual Control
20130409SpankyUtah019.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,603.007400,Dual Control
20130409SpankyUtah020.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,601.498967,Dual Control
20130409SpankyUtah021.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,600.524267,Dual Control
20130409SpankyUtah022.nev,Spanky_2013-04-09-1258.mat,2013-04-09-1258,601.176433,Dual Control
20130410SpankyUtah001.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,316.900700,1D Horiz Manual Velocity
20130410SpankyUtah002.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.930633,2D Manual Position
20130410SpankyUtah003.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,302.479833,2D Manual Position
20130410SpankyUtah004.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,16.097567,2D Manual Position
20130410SpankyUtah005.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,303.063367,2D Manual Position
20130410SpankyUtah006.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.866500,1D Horiz Brain  Velocity
20130410SpankyUtah007.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,317.780600,1D Horiz Brain  Velocity
20130410SpankyUtah008.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,333.641767,1D Horiz Brain  Velocity
20130410SpankyUtah009.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,16.542033,Dual Control
20130410SpankyUtah010.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,60.947367,Dual Control
20130410SpankyUtah011.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,11.419433,Dual Control
20130410SpankyUtah012.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,604.104600,Dual Control
20130410SpankyUtah013.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.641467,Dual Control
20130410SpankyUtah014.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,61.317633,Dual Control
20130410SpankyUtah015.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,11.042067,Dual Control
20130410SpankyUtah016.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,601.348200,Dual Control
20130410SpankyUtah017.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,11.435700,Multiple
20130410SpankyUtah018.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,181.019600,2D Manual Position
20130410SpankyUtah019.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.924100,Dual Control
20130410SpankyUtah020.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,600.838967,Dual Control
20130410SpankyUtah021.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.883433,Dual Control
20130410SpankyUtah022.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,91.485567,Dual Control
20130410SpankyUtah023.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,11.274900,Dual Control
20130410SpankyUtah024.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,602.166100,Dual Control
20130410SpankyUtah025.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,11.198267,Dual Control
20130410SpankyUtah026.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,61.557433,Dual Control
20130410SpankyUtah027.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.954833,Dual Control
20130410SpankyUtah028.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,601.141300,Dual Control
20130410SpankyUtah029.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,12.627600,Dual Control
20130410SpankyUtah030.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,60.947800,Dual Control
20130410SpankyUtah031.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,14.075633,Dual Control
20130410SpankyUtah032.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,601.753067,Dual Control
20130410SpankyUtah033.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.938533,Dual Control
20130410SpankyUtah034.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,61.143100,Dual Control
20130410SpankyUtah035.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,13.188733,Dual Control
20130410SpankyUtah036.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,601.822100,Dual Control
20130410SpankyUtah037.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.523333,Dual Control
20130410SpankyUtah038.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,91.513133,Dual Control
20130410SpankyUtah039.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,11.077633,Dual Control
20130410SpankyUtah040.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,603.500000,Dual Control
20130410SpankyUtah041.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.956300,Dual Control
20130410SpankyUtah042.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,62.806767,Dual Control
20130410SpankyUtah043.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,12.113633,Dual Control
20130410SpankyUtah044.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,601.140633,Dual Control
20130410SpankyUtah045.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.854700,Multiple
20130410SpankyUtah046.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,121.959233,2D Manual Position
20130410SpankyUtah047.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.799233,Dual Control
20130410SpankyUtah048.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,600.729167,Dual Control
20130410SpankyUtah049.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.746100,Dual Control
20130410SpankyUtah050.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,94.489967,Dual Control
20130410SpankyUtah051.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,11.494100,Dual Control
20130410SpankyUtah052.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,601.131933,Dual Control
20130410SpankyUtah053.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.679833,Dual Control
20130410SpankyUtah054.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,92.706633,Dual Control
20130410SpankyUtah055.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.855000,Dual Control
20130410SpankyUtah056.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,600.673800,Dual Control
20130410SpankyUtah057.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,10.328400,1D Vert  Manual Position
20130410SpankyUtah058.nev,Spanky_2013-04-10-1259.mat,2013-04-10-1259,180.694733,1D Vert  Manual Position
20130412SpankyUtah001.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,345.662133,2D Manual Position
20130412SpankyUtah002.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,300.639333,2D Manual Position
20130412SpankyUtah003.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,10.688867,1D Horiz Brain  Velocity
20130412SpankyUtah004.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,570.778367,1D Horiz Brain  Velocity
20130412SpankyUtah005.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,10.742733,1D Horiz Brain  Velocity
20130412SpankyUtah006.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,180.724267,1D Horiz Brain  Velocity
20130412SpankyUtah007.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,600.853900,1D Horiz Brain  Velocity
20130412SpankyUtah008.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,11.012100,Dual Control
20130412SpankyUtah009.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,603.867733,Dual Control
20130412SpankyUtah010.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,11.366500,Dual Control
20130412SpankyUtah011.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,89.737667,Dual Control
20130412SpankyUtah012.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,10.673133,Dual Control
20130412SpankyUtah013.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,601.785367,Dual Control
20130412SpankyUtah014.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,11.509000,Dual Control
20130412SpankyUtah015.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,53.346200,Dual Control
20130412SpankyUtah016.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,11.403233,Dual Control
20130412SpankyUtah017.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,602.485867,Dual Control
20130412SpankyUtah018.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,11.495900,2D Manual Position
20130412SpankyUtah019.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,606.847433,2D Manual Position
20130412SpankyUtah020.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,58.089600,2D Manual Position
20130412SpankyUtah021.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,602.667300,2D Manual Position
20130412SpankyUtah022.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,10.886367,Dual Control
20130412SpankyUtah023.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,60.546633,Dual Control
20130412SpankyUtah024.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,10.877400,Dual Control
20130412SpankyUtah025.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,603.202100,Dual Control
20130412SpankyUtah026.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,11.786000,2D Manual Position
20130412SpankyUtah027.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,599.797967,2D Manual Position
20130412SpankyUtah028.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,11.498833,2D Manual Position
20130412SpankyUtah029.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,241.398000,2D Manual Position
20130412SpankyUtah030.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,11.166867,2D Manual Position
20130412SpankyUtah031.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,181.125067,2D Manual Position
20130412SpankyUtah032.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,11.267733,1D Horiz Manual Position
20130412SpankyUtah033.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,381.696633,1D Horiz Manual Position
20130412SpankyUtah034.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,616.725567,1D Horiz Manual Position
20130412SpankyUtah035.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,10.916067,2D Manual Position
20130412SpankyUtah036.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,609.273200,1D Horiz Brain  Velocity
20130412SpankyUtah037.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,11.507700,Dual Control
20130412SpankyUtah038.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,100.156967,Dual Control
20130412SpankyUtah039.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,10.698800,Dual Control
20130412SpankyUtah040.nev,Spanky_2013-04-12-1226.mat,2013-04-12-1226,428.242300,Dual Control
20130414SpankyUtah001.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,360.729400,2D Manual Position
20130414SpankyUtah002.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,361.009467,2D Manual Position
20130414SpankyUtah003.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,11.015300,1D Horiz Brain  Velocity
20130414SpankyUtah004.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,219.124500,1D Horiz Brain  Velocity
20130414SpankyUtah005.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,661.637267,1D Horiz Brain  Velocity
20130414SpankyUtah006.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,307.483033,1D Horiz Brain  Velocity
20130414SpankyUtah007.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,345.782667,1D Horiz Brain  Velocity
20130414SpankyUtah008.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,10.869033,1D Horiz Brain  Velocity
20130414SpankyUtah009.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,161.294867,1D Horiz Brain  Velocity
20130414SpankyUtah010.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,10.626167,1D Horiz Brain  Velocity
20130414SpankyUtah011.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,425.913233,1D Horiz Brain  Velocity
20130414SpankyUtah012.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,187.411300,1D Horiz Brain  Velocity
20130414SpankyUtah013.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,10.503400,1D Horiz Brain  Velocity
20130414SpankyUtah014.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,91.810700,1D Horiz Brain  Velocity
20130414SpankyUtah015.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,10.944100,2D Manual Position
20130414SpankyUtah016.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,3038.683567,1D Horiz Brain  Velocity
20130414SpankyUtah017.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,780.447900,1D Horiz Brain  Velocity
20130414SpankyUtah018.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,10.796767,1D Horiz Manual Position
20130414SpankyUtah019.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,45.935400,1D Horiz Manual Position
20130414SpankyUtah020.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,11.184367,1D Horiz Manual Position
20130414SpankyUtah021.nev,Spanky_2013-04-14-1337.mat,2013-04-14-1337,602.666467,1D Horiz Manual Position
